Elapsed;User Path;Parent;Element;Elements/s;Average duration;Minimum duration;Maximum duration;Average TTFB;Minimum TTFB;Maximum TTFB;Errors;Errors/s;Median duration;UserLoad
705;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-plus.gif";13.0;0.038;0.026;0.06;0.038;0.025;0.06;0.0;0.0;0.0;220.0
705;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/cat-filters-bg.jpg";20.0;0.037;0.025;0.067;0.036;0.025;0.067;0.0;0.0;0.0;220.0
705;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/search-button.jpg";19.0;0.044;0.026;0.187;0.044;0.025;0.186;0.0;0.0;0.0;220.0
705;"BrowserUser_Create_report";"/";"/media/uploads/banner_1437742016.png";16.0;0.033;0.026;0.046;0.033;0.026;0.046;0.0;0.0;0.0;220.0
705;"BrowserUser_Create_report";"/";"/themes/default/css/slider.css";17.0;0.042;0.026;0.191;0.042;0.026;0.191;0.0;0.0;0.0;220.0
705;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_glass_75_e6e6e6_1x400.png";19.0;0.037;0.026;0.067;0.036;0.026;0.067;0.0;0.0;0.0;220.0
705;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-maximize.png";19.0;0.036;0.025;0.057;0.036;0.025;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_h.png";18.0;0.036;0.025;0.057;0.036;0.025;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/images.png";11.0;0.043;0.029;0.057;0.043;0.029;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/submit-incident.png";11.0;0.036;0.026;0.059;0.036;0.026;0.059;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports/submit";"/media/js/jquery.treeview.js";21.0;0.035;0.025;0.067;0.035;0.025;0.067;0.0;0.0;0.0;220.0
710;-;-;"<all requests>";1011.0;0.057;0.025;0.953;0.053;0.025;0.952;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/js/global.js";10.0;0.04;0.027;0.057;0.04;0.027;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/js/jquery.ui.min.js";10.0;0.086;0.054;0.117;0.042;0.027;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/page-bg.jpg";10.0;0.035;0.027;0.057;0.035;0.026;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_flat_75_ffffff_40x100.png";10.0;0.036;0.025;0.067;0.036;0.025;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/filters-bg.jpg";10.0;0.037;0.026;0.068;0.037;0.026;0.068;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hex.png";18.0;0.036;0.026;0.057;0.036;0.026;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/tooltip-arrow.png";11.0;0.048;0.031;0.068;0.048;0.031;0.068;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_highlight-soft_75_cccccc_1x100.png";10.0;0.038;0.026;0.064;0.038;0.026;0.064;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/json/cluster";9.0;0.094;0.068;0.155;0.093;0.068;0.154;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/css/jquery-ui-themeroller.css";9.0;0.065;0.04;0.096;0.043;0.027;0.058;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports/submit";"/media/css/jquery.treeview.css";21.0;0.035;0.026;0.058;0.035;0.026;0.058;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";11.0;0.204;0.173;0.258;0.204;0.173;0.258;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_background.png";19.0;0.036;0.026;0.051;0.036;0.026;0.051;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_overlay.png";17.0;0.039;0.025;0.057;0.038;0.025;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/js/OpenLayers.js";10.0;0.184;0.108;0.307;0.037;0.027;0.056;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/reports";11.0;0.111;0.078;0.144;0.091;0.064;0.129;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/img/footer-logo.png";11.0;0.039;0.026;0.067;0.039;0.026;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/newspapers.png";11.0;0.042;0.028;0.06;0.042;0.028;0.06;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports/submit";"/scheduler";13.0;0.094;0.069;0.151;0.093;0.069;0.151;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_submit.png";16.0;0.038;0.025;0.068;0.038;0.025;0.068;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/js/jquery.pngFix.pack.js";10.0;0.042;0.027;0.076;0.042;0.027;0.076;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-minimize.png";10.0;0.036;0.026;0.068;0.036;0.026;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/icon_sprite-2.png";11.0;0.043;0.03;0.057;0.043;0.03;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/themes/default/css/base.css";10.0;0.043;0.028;0.058;0.043;0.028;0.058;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/scheduler";10.0;0.104;0.073;0.16;0.104;0.073;0.16;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mobile-phone.png";11.0;0.044;0.029;0.067;0.044;0.029;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/bg_filter-accordion-title.png";11.0;0.045;0.029;0.071;0.044;0.029;0.071;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/media/img/icon_sprite.png";11.0;0.047;0.028;0.071;0.047;0.028;0.071;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_454545_256x240.png";10.0;0.041;0.027;0.057;0.041;0.027;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_888888_256x240.png";10.0;0.045;0.032;0.067;0.045;0.032;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/css/openlayers.css";10.0;0.045;0.028;0.068;0.044;0.028;0.068;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/marker.png";19.0;0.038;0.026;0.06;0.038;0.026;0.06;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_b.png";18.0;0.037;0.027;0.057;0.037;0.026;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/js/selectToUISlider.jQuery.js";11.0;0.04;0.027;0.063;0.04;0.027;0.063;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";21.0;0.138;0.106;0.232;0.121;0.094;0.218;0.0;0.0;0.0;220.0
710;"MyiPhoneUser_Create_report";"/api";"/api";9.0;0.565;0.154;0.953;0.565;0.154;0.952;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/uploads/default_map_all_1437742499_m.png";11.0;0.038;0.027;0.057;0.038;0.027;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/tick-button.png";11.0;0.044;0.029;0.064;0.044;0.029;0.064;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/scheduler";15.0;0.091;0.07;0.126;0.091;0.07;0.126;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/treeview-default-line.gif";18.0;0.047;0.026;0.207;0.046;0.026;0.207;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/media/uploads/default_map_all_1437742499_t.png";11.0;0.045;0.028;0.057;0.044;0.027;0.056;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports/geocode/";"/media/img/loading_g.gif";12.0;0.035;0.025;0.052;0.035;0.025;0.052;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/cross-button.png";10.0;0.04;0.027;0.057;0.04;0.027;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/themes/default/css/accordion.css";10.0;0.044;0.028;0.059;0.044;0.028;0.059;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/themes/default/css/style.css";9.0;0.081;0.054;0.113;0.042;0.027;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports/submit";"/media/js/colorpicker.js";21.0;0.051;0.038;0.084;0.035;0.026;0.056;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/js/jquery.timeago.js";10.0;0.042;0.027;0.06;0.041;0.027;0.06;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports/submit";"/media/css/colorpicker.css";21.0;0.036;0.027;0.068;0.036;0.027;0.068;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_s.png";19.0;0.035;0.026;0.057;0.035;0.025;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/twitter.png";11.0;0.043;0.03;0.058;0.043;0.03;0.058;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/application-form.png";10.0;0.044;0.027;0.067;0.043;0.027;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/films.png";11.0;0.043;0.027;0.067;0.043;0.027;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_b.png";19.0;0.036;0.026;0.056;0.036;0.025;0.056;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mail.png";10.0;0.043;0.028;0.067;0.043;0.028;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/cloud-popup-relative.png";10.0;0.036;0.026;0.058;0.036;0.025;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_g.png";18.0;0.036;0.027;0.051;0.036;0.027;0.051;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports";"/media/img/report-thumb-default.jpg";11.0;0.044;0.027;0.067;0.044;0.027;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/scheduler";10.0;0.101;0.069;0.176;0.1;0.068;0.176;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/js/ushahidi.js";10.0;0.058;0.04;0.1;0.039;0.027;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/css/global.css";10.0;0.043;0.027;0.059;0.043;0.027;0.059;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/js/jquery.js";11.0;0.087;0.054;0.143;0.044;0.027;0.076;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-calendar.gif";19.0;0.037;0.026;0.057;0.037;0.025;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/";10.0;0.083;0.048;0.216;0.083;0.047;0.216;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_r.png";18.0;0.037;0.026;0.067;0.037;0.026;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/editing_tool_bar.png";19.0;0.038;0.026;0.068;0.038;0.025;0.068;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_select.gif";17.0;0.037;0.026;0.056;0.037;0.026;0.056;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_indic.gif";17.0;0.039;0.026;0.07;0.039;0.025;0.07;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/reports/submit";"/reports/thanks";11.0;0.125;0.082;0.213;0.125;0.082;0.213;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-plus.gif";19.0;0.045;0.026;0.214;0.045;0.025;0.214;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/cat-filters-bg.jpg";10.0;0.037;0.026;0.061;0.037;0.026;0.061;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/search-button.jpg";10.0;0.035;0.026;0.057;0.035;0.026;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/media/uploads/banner_1437742016.png";11.0;0.038;0.027;0.067;0.038;0.027;0.067;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/";"/themes/default/css/slider.css";10.0;0.041;0.027;0.057;0.041;0.027;0.057;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_glass_75_e6e6e6_1x400.png";11.0;0.039;0.026;0.076;0.039;0.026;0.076;0.0;0.0;0.0;220.0
710;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-maximize.png";10.0;0.034;0.026;0.047;0.034;0.026;0.047;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_h.png";11.0;0.036;0.026;0.068;0.036;0.025;0.068;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/images.png";11.0;0.039;0.027;0.067;0.038;0.027;0.067;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/submit-incident.png";12.0;0.041;0.026;0.068;0.04;0.026;0.068;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports/submit";"/media/js/jquery.treeview.js";7.0;0.041;0.026;0.061;0.04;0.026;0.06;0.0;0.0;0.0;220.0
715;-;-;"<all requests>";908.0;0.064;0.025;0.893;0.059;0.025;0.879;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/js/global.js";12.0;0.042;0.026;0.068;0.042;0.026;0.067;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/js/jquery.ui.min.js";12.0;0.086;0.05;0.135;0.044;0.025;0.069;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/page-bg.jpg";12.0;0.042;0.025;0.06;0.041;0.025;0.06;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_flat_75_ffffff_40x100.png";12.0;0.039;0.026;0.057;0.039;0.026;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/filters-bg.jpg";12.0;0.041;0.026;0.073;0.041;0.025;0.073;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hex.png";12.0;0.035;0.026;0.057;0.035;0.026;0.056;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/tooltip-arrow.png";11.0;0.038;0.026;0.068;0.037;0.026;0.068;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_highlight-soft_75_cccccc_1x100.png";12.0;0.04;0.025;0.068;0.04;0.025;0.068;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/json/cluster";14.0;0.09;0.069;0.13;0.09;0.069;0.13;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/css/jquery-ui-themeroller.css";12.0;0.061;0.039;0.086;0.042;0.027;0.059;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports/submit";"/media/css/jquery.treeview.css";7.0;0.04;0.026;0.067;0.04;0.026;0.067;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";13.0;0.242;0.142;0.766;0.241;0.142;0.765;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_background.png";10.0;0.035;0.025;0.057;0.035;0.025;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_overlay.png";13.0;0.035;0.026;0.06;0.034;0.025;0.059;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/js/OpenLayers.js";13.0;0.211;0.1;0.341;0.045;0.026;0.074;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/reports";11.0;0.105;0.073;0.18;0.088;0.06;0.16;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/img/footer-logo.png";12.0;0.04;0.026;0.059;0.039;0.026;0.058;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/newspapers.png";11.0;0.086;0.026;0.568;0.086;0.026;0.567;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports/submit";"/scheduler";13.0;0.088;0.066;0.145;0.088;0.065;0.145;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_submit.png";14.0;0.035;0.026;0.057;0.035;0.026;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/js/jquery.pngFix.pack.js";12.0;0.04;0.025;0.057;0.04;0.025;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-minimize.png";12.0;0.039;0.025;0.057;0.039;0.025;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/icon_sprite-2.png";11.0;0.036;0.026;0.057;0.036;0.026;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/themes/default/css/base.css";11.0;0.04;0.027;0.048;0.039;0.026;0.048;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/scheduler";11.0;0.104;0.066;0.198;0.104;0.066;0.198;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mobile-phone.png";11.0;0.037;0.026;0.057;0.037;0.026;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/bg_filter-accordion-title.png";11.0;0.038;0.026;0.067;0.038;0.026;0.067;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/media/img/icon_sprite.png";11.0;0.037;0.027;0.056;0.037;0.027;0.056;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_454545_256x240.png";12.0;0.082;0.026;0.531;0.082;0.026;0.531;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_888888_256x240.png";12.0;0.04;0.026;0.07;0.04;0.026;0.07;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/css/openlayers.css";11.0;0.041;0.027;0.07;0.041;0.027;0.069;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/marker.png";10.0;0.035;0.026;0.072;0.035;0.026;0.072;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_b.png";11.0;0.034;0.025;0.047;0.034;0.025;0.047;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/js/selectToUISlider.jQuery.js";12.0;0.043;0.026;0.066;0.042;0.026;0.066;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";7.0;0.287;0.104;0.893;0.269;0.092;0.879;0.0;0.0;0.0;220.0
715;"MyiPhoneUser_Create_report";"/api";"/api";15.0;0.336;0.158;0.861;0.335;0.158;0.86;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/uploads/default_map_all_1437742499_m.png";12.0;0.042;0.025;0.074;0.042;0.025;0.074;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/tick-button.png";11.0;0.086;0.026;0.569;0.086;0.026;0.569;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/scheduler";15.0;0.091;0.071;0.171;0.09;0.07;0.171;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/treeview-default-line.gif";12.0;0.038;0.026;0.067;0.038;0.026;0.067;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/media/uploads/default_map_all_1437742499_t.png";11.0;0.037;0.027;0.067;0.037;0.027;0.067;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports/geocode/";"/media/img/loading_g.gif";12.0;0.046;0.027;0.073;0.046;0.027;0.073;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/cross-button.png";12.0;0.08;0.025;0.536;0.08;0.025;0.536;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/themes/default/css/accordion.css";11.0;0.041;0.027;0.058;0.04;0.027;0.058;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/themes/default/css/style.css";12.0;0.092;0.051;0.167;0.045;0.027;0.07;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports/submit";"/media/js/colorpicker.js";7.0;0.054;0.037;0.072;0.037;0.025;0.05;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/js/jquery.timeago.js";12.0;0.042;0.026;0.057;0.042;0.026;0.056;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports/submit";"/media/css/colorpicker.css";7.0;0.039;0.025;0.061;0.039;0.025;0.061;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_s.png";11.0;0.036;0.027;0.057;0.036;0.027;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/twitter.png";11.0;0.036;0.027;0.048;0.036;0.027;0.048;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/application-form.png";12.0;0.08;0.026;0.537;0.08;0.026;0.537;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/films.png";11.0;0.036;0.026;0.057;0.036;0.025;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_b.png";11.0;0.037;0.027;0.062;0.037;0.027;0.062;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mail.png";12.0;0.081;0.026;0.536;0.081;0.026;0.536;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/cloud-popup-relative.png";12.0;0.102;0.026;0.793;0.102;0.026;0.792;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_g.png";11.0;0.035;0.025;0.055;0.035;0.025;0.055;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports";"/media/img/report-thumb-default.jpg";11.0;0.036;0.027;0.056;0.036;0.027;0.056;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/scheduler";13.0;0.098;0.07;0.198;0.097;0.07;0.197;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/js/ushahidi.js";13.0;0.072;0.038;0.138;0.044;0.025;0.072;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/css/global.css";11.0;0.041;0.027;0.058;0.041;0.027;0.058;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/media/js/jquery.js";12.0;0.096;0.056;0.169;0.044;0.025;0.069;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-calendar.gif";10.0;0.034;0.026;0.047;0.034;0.026;0.046;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/";"/";11.0;0.069;0.044;0.133;0.069;0.043;0.133;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_r.png";12.0;0.034;0.026;0.056;0.034;0.026;0.056;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/editing_tool_bar.png";11.0;0.037;0.026;0.057;0.037;0.026;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_select.gif";13.0;0.036;0.025;0.057;0.036;0.025;0.057;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_indic.gif";13.0;0.035;0.026;0.05;0.035;0.025;0.05;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/reports/submit";"/reports/thanks";13.0;0.107;0.079;0.205;0.107;0.079;0.205;0.0;0.0;0.0;220.0
715;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-plus.gif";10.0;0.033;0.026;0.047;0.033;0.026;0.047;0.0;0.0;0.0;220.0
