"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1600874411","0","POST","client_login",0.00,0.00,560,560,560,560,560,560,560,560,560,560,560,560,55,0,780,971,178,2938,386
"1600874411","0","GET","contacts",1.20,0.00,29,29,44,44,44,44,44,44,44,44,44,44,50,0,96,799,14,2702,38
"1600874411","0","POST","create_new_user",0.00,0.00,2900,3000,3000,3000,3200,3200,3200,3200,3200,3200,3200,3200,61,0,2900,2948,209,6030,297
"1600874411","0","GET","foodservice",1.20,0.00,140,140,170,170,170,170,170,170,170,170,170,170,50,0,240,1189,87,6502,1090
"1600874411","0","GET","home",11.00,0.00,16,22,31,34,43,46,47,48,49,49,49,49,288,0,15,18,6,48,17368
"1600874411","0","POST","order_page",4.90,0.00,2000,2000,2100,2100,2100,2200,2200,2200,2200,2200,2200,2200,50,0,2000,1633,21,2248,63
"1600874411","0","POST","reserve",6.10,1.70,6300,6500,6600,6600,9000,11000,12000,12000,12000,12000,12000,12000,62,17,6300,5128,39,12382,91
"1600874411","0","POST","search_ticket",16.60,0.00,2300,3300,4200,4400,6200,8000,11000,11000,12000,12000,12000,12000,446,0,1600,2482,28,12398,453
"1600874411","0","POST","set_new_contact",1.30,0.00,37,37,48,48,48,48,48,48,48,48,48,48,50,0,130,461,18,1211,290
"1600874411","0","","Aggregated",46.20,1.70,1900,2700,3500,4000,6400,6600,9200,11000,12000,12000,12000,12000,1314,17,520,1591,6,12398,5405
"1600874413","0","POST","admin_login",1.70,0.00,2700,3500,3700,3800,4100,4300,4400,4400,4400,4400,4400,4400,102,0,2100,2085,124,4446,341
"1600874413","0","GET","assurances",1.10,0.00,22,22,42,42,42,42,42,42,42,42,42,42,50,0,26,183,12,1916,108
"1600874413","0","GET","booking_page",1.10,0.00,12,12,12,12,12,12,12,12,12,12,12,12,50,0,12,15,8,47,34789
"1600874413","0","POST","client_login",0.00,0.00,560,560,560,560,560,560,560,560,560,560,560,560,55,0,780,971,178,2938,386
"1600874413","0","GET","contacts",1.20,0.00,29,29,44,44,44,44,44,44,44,44,44,44,50,0,96,799,14,2702,38
"1600874413","0","POST","create_new_user",0.00,0.00,2900,3000,3000,3000,3200,3200,3200,3200,3200,3200,3200,3200,61,0,2900,2948,209,6030,297
"1600874413","0","GET","foodservice",1.20,0.00,140,140,170,170,170,170,170,170,170,170,170,170,50,0,240,1189,87,6502,1090
"1600874413","0","GET","home",11.00,0.00,17,25,34,36,43,47,48,49,49,49,49,49,288,0,15,18,6,48,17368
"1600874413","0","POST","order_page",4.90,0.00,2000,2000,2100,2100,2100,2200,2200,2200,2200,2200,2200,2200,50,0,2000,1633,21,2248,63
"1600874413","0","POST","reserve",6.10,1.70,6300,6500,6600,6600,9000,11000,12000,12000,12000,12000,12000,12000,62,17,6300,5128,39,12382,91
"1600874413","0","POST","search_ticket",16.60,0.00,2300,3100,3800,4400,5900,6600,8400,9000,11000,11000,11000,11000,446,0,1600,2482,28,12398,453
"1600874413","0","POST","set_new_contact",1.30,0.00,37,37,48,48,48,48,48,48,48,48,48,48,50,0,130,461,18,1211,290
"1600874413","0","","Aggregated",46.20,1.70,1700,2200,2900,3300,4400,6400,9200,11000,12000,12000,12000,12000,1314,17,520,1591,6,12398,5405
"1600874415","0","POST","admin_login",1.70,0.00,2700,3500,3700,3800,4100,4300,4400,4400,4400,4400,4400,4400,102,0,2100,2085,124,4446,341
"1600874415","0","GET","assurances",1.10,0.00,22,22,42,42,42,42,42,42,42,42,42,42,50,0,26,183,12,1916,108
"1600874415","0","GET","booking_page",1.10,0.00,12,12,12,12,12,12,12,12,12,12,12,12,50,0,12,15,8,47,34789
"1600874415","0","POST","client_login",0.00,0.00,560,560,560,560,560,560,560,560,560,560,560,560,55,0,780,971,178,2938,386
"1600874415","0","GET","contacts",1.20,0.00,29,29,44,44,44,44,44,44,44,44,44,44,50,0,96,799,14,2702,38
"1600874415","0","POST","create_new_user",0.00,0.00,2900,3000,3000,3000,3200,3200,3200,3200,3200,3200,3200,3200,61,0,2900,2948,209,6030,297
"1600874415","0","GET","foodservice",1.20,0.00,140,140,170,170,170,170,170,170,170,170,170,170,50,0,240,1189,87,6502,1090
"1600874415","0","GET","home",11.00,0.00,11,14,17,18,20,25,27,27,27,27,27,27,288,0,15,18,6,48,17368
"1600874415","0","POST","order_page",4.90,0.00,2000,2000,2100,2100,2100,2200,2200,2200,2200,2200,2200,2200,50,0,2000,1633,21,2248,63
"1600874415","0","POST","reserve",6.10,1.70,9000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,62,17,6300,5128,39,12382,91
"1600874415","0","POST","search_ticket",16.60,0.00,2300,3100,4400,4600,6400,8300,9000,11000,11000,11000,11000,11000,446,0,1600,2482,28,12398,453
"1600874415","0","POST","set_new_contact",1.30,0.00,37,37,48,48,48,48,48,48,48,48,48,48,50,0,130,461,18,1211,290
"1600874415","0","","Aggregated",46.20,1.70,2100,2900,3600,3800,6200,8400,11000,12000,12000,12000,12000,12000,1314,17,520,1591,6,12398,5405
"1600874417","0","POST","admin_login",1.70,0.00,3500,3700,3800,3800,4200,4300,4400,4400,4400,4400,4400,4400,102,0,2100,2085,124,4446,341
"1600874417","0","GET","assurances",1.10,0.00,22,22,42,42,42,42,42,42,42,42,42,42,50,0,26,183,12,1916,108
"1600874417","0","GET","booking_page",1.10,0.00,12,12,12,12,12,12,12,12,12,12,12,12,50,0,12,15,8,47,34789
"1600874417","0","POST","client_login",0.00,0.00,560,560,560,560,560,560,560,560,560,560,560,560,55,0,780,971,178,2938,386
"1600874417","0","GET","contacts",1.20,0.00,29,29,44,44,44,44,44,44,44,44,44,44,50,0,96,799,14,2702,38
"1600874417","0","POST","create_new_user",0.00,0.00,2900,3000,3000,3000,3200,3200,3200,3200,3200,3200,3200,3200,61,0,2900,2948,209,6030,297
"1600874417","0","GET","foodservice",1.20,0.00,140,140,170,170,170,170,170,170,170,170,170,170,50,0,240,1189,87,6502,1090
"1600874417","0","GET","home",11.00,0.00,11,12,14,14,17,17,19,19,19,19,19,19,288,0,15,18,6,48,17368
"1600874417","0","POST","order_page",4.90,0.00,30,30,30,30,30,30,30,30,30,30,30,30,50,0,2000,1633,21,2248,63
"1600874417","0","POST","reserve",6.10,1.70,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,62,17,6300,5128,39,12382,91
"1600874417","0","POST","search_ticket",16.60,0.00,2300,3100,3800,4400,6400,8400,11000,11000,11000,11000,11000,11000,446,0,1600,2482,28,12398,453
"1600874417","0","POST","set_new_contact",1.30,0.00,37,37,48,48,48,48,48,48,48,48,48,48,50,0,130,461,18,1211,290
