instance,counter_name,timestamp,response_time,response_time_max,response_time_min,requests,cpu_utilization_latest,cpu_utilization_max,cpu_utilization_min,ram_utilization_latest,ram_utilization_max,ram_utilization_min,load,provider
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:25:00,0.08046231577851072,0.3896297320000031,0.0039053799998782783,10118,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:30:00,0.08087410501172433,0.3698873660000572,0.004270640999948228,9896,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:35:00,0.08044584155742597,0.3876296349999393,0.0036616509996747477,9813,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:00:00,0.03344876921815386,0.3660873349999996,0.0005508279999997255,176266,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:05:00,0.03296009483804549,0.3489548160000027,0.0004023579999739013,176580,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:10:00,0.03322682282540319,0.31450355699996635,0.000409001999969405,175850,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:15:00,0.033176574626680784,0.3756438010000238,0.0004210520000924589,175763,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:20:00,0.033405281625375004,0.3989414959999067,0.0002522039999348636,175484,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:25:00,0.03278465518266819,0.3257963940000081,0.00037430599991239433,176124,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:30:00,0.033249312025469935,0.3838692770000307,0.00048319500001525745,176734,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:35:00,0.03327039039999417,0.37482631699958796,0.0004888710000159335,175668,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.networkControl,1970-01-01 00:00:00,0.09035432974976473,0.3034107309999996,0.02062704700000495,17008,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.networkControl,1970-01-01 00:05:00,0.09005546587657393,0.2962449080000056,0.020999854000024243,17006,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.networkControl,1970-01-01 00:10:00,0.08991352604462229,0.3117536879999534,0.020518194000032963,17077,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.networkControl,1970-01-01 00:15:00,0.09063436458104704,0.3049280969999017,0.02082613800007493,17095,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.networkControl,1970-01-01 00:20:00,0.09006770551216847,0.34039340899994386,0.020938347999845064,17174,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.networkControl,1970-01-01 00:25:00,0.08921813461023614,0.3235261190000074,0.0208136620001369,17331,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.networkControl,1970-01-01 00:30:00,0.0901865673367091,0.313174952000054,0.020703059999959802,17077,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.networkControl,1970-01-01 00:35:00,0.09009579429977337,0.31042547000015475,0.020999739000217232,17223,,,,,,,40,network interface
network interface,PROC.offline,1970-01-01 00:00:00,0.012232166132846709,0.11036950600001204,0.010248417000013887,18766,,,,,,,40,network interface
network interface,PROC.offline,1970-01-01 00:05:00,0.012017454842655645,0.11181039900009182,0.010248424999986128,18933,,,,,,,40,network interface
network interface,PROC.offline,1970-01-01 00:10:00,0.012092823437929159,0.11394307299997307,0.010248406999949113,18366,,,,,,,40,network interface
network interface,PROC.offline,1970-01-01 00:15:00,0.012066124853269748,0.12684447100002672,0.010248402999877726,18442,,,,,,,40,network interface
network interface,PROC.offline,1970-01-01 00:20:00,0.012147988386105264,0.16691848300001766,0.010248417999946469,18640,,,,,,,40,network interface
network interface,PROC.offline,1970-01-01 00:25:00,0.011790304956442786,0.15593950299989956,0.01024841399998877,18734,,,,,,,40,network interface
network interface,PROC.offline,1970-01-01 00:30:00,0.012140975902832802,0.14899924299993472,0.010248446999867156,18813,,,,,,,40,network interface
network interface,PROC.offline,1970-01-01 00:35:00,0.012072912962076545,0.1308248380000805,0.010248466999655648,18643,,,,,,,40,network interface
network interface,PROC.online,1970-01-01 00:00:00,0.012176316171859844,0.1129911579999998,0.010248402000001988,238413,,,,,,,40,network interface
network interface,PROC.online,1970-01-01 00:05:00,0.012067863558821484,0.12017588700001625,0.010248402000001988,238119,,,,,,,40,network interface
network interface,PROC.online,1970-01-01 00:10:00,0.012174075835150755,0.13937989600003675,0.010248403999980836,239061,,,,,,,40,network interface
network interface,PROC.online,1970-01-01 00:15:00,0.012092187179606716,0.14287092699998993,0.010248402000115677,237483,,,,,,,40,network interface
network interface,PROC.online,1970-01-01 00:20:00,0.01220683375876091,0.17325861900008022,0.010248397999930605,238725,,,,,,,40,network interface
network interface,PROC.online,1970-01-01 00:25:00,0.011921660424401997,0.15878640500000074,0.010248402000115677,236236,,,,,,,40,network interface
network interface,PROC.online,1970-01-01 00:30:00,0.012148494186288989,0.16268680200005292,0.010248400000136826,239162,,,,,,,40,network interface
network interface,PROC.online,1970-01-01 00:35:00,0.012167031948542222,0.13616937300002974,0.0102484019998883,238993,,,,,,,40,network interface
Response,Scenario,1970-01-01 00:00:00,0.7441917636364076,2.259897762,0.03805202499998472,2082,,,,,,,40,Response
Response,Scenario,1970-01-01 00:05:00,0.7175152602438319,2.265136662000032,0.038970668999979814,2026,,,,,,,40,Response
Response,Scenario,1970-01-01 00:10:00,0.705113535980532,2.261384332000034,0.045038394000016524,2106,,,,,,,40,Response
Response,Scenario,1970-01-01 00:15:00,0.6971534045785818,2.2847721940000842,0.03529623800000081,2157,,,,,,,40,Response
Response,Scenario,1970-01-01 00:20:00,0.7343422922051651,2.2694422900001427,0.030436194000003525,2091,,,,,,,40,Response
Response,Scenario,1970-01-01 00:25:00,0.6500359399929775,2.2452177550001124,0.0387312490001932,2136,,,,,,,40,Response
Response,Scenario,1970-01-01 00:30:00,0.7057721795302828,2.280666162999978,0.03936260199998287,2146,,,,,,,40,Response
Response,Scenario,1970-01-01 00:35:00,0.7151869170840823,2.2857652389998293,0.03623461600000155,2117,,,,,,,40,Response
network interface,NIS.adjustment.DB.read,1970-01-01 00:00:00,0.02883347518517194,0.3380749760000015,2.917899999488327e-05,5638,,,,,,,50,network interface
network interface,NIS.adjustment.DB.read,1970-01-01 00:05:00,0.02835298134046953,0.33426148400002376,3.3059999964279996e-05,5745,,,,,,,50,network interface
network interface,NIS.adjustment.DB.read,1970-01-01 00:10:00,0.02833747726078628,0.6375196919999553,4.4956000010643045e-05,5725,,,,,,,50,network interface
network interface,NIS.adjustment.DB.read,1970-01-01 00:15:00,0.028074113257058025,0.2902772610000284,2.624599994760501e-05,5668,,,,,,,50,network interface
network interface,NIS.adjustment.DB.read,1970-01-01 00:20:00,0.02767546865292949,0.31511897700011104,3.949500000999251e-05,5751,,,,,,,50,network interface
network interface,NIS.adjustment.DB.read,1970-01-01 00:25:00,0.0269670567379862,0.3371566860000712,2.6623999929142886e-05,5660,,,,,,,50,network interface
network interface,NIS.adjustment.DB.read,1970-01-01 00:30:00,0.027016979734855,0.38098802400008935,3.6563999856298324e-05,5729,,,,,,,50,network interface
network interface,NIS.adjustment.DB.read,1970-01-01 00:35:00,0.02552710764255124,0.2244436810001389,3.10170003103849e-05,5570,,,,,,,50,network interface
network interface,NIS.adjustment.PROC.adjustmentPROC,1970-01-01 00:00:00,0.6830592596152167,2.3363349500000083,0.010249224999995477,5624,,,,,,,50,network interface
network interface,NIS.adjustment.PROC.adjustmentPROC,1970-01-01 00:05:00,0.6648050834940823,2.3776996369999783,0.010251209999978528,5744,,,,,,,50,network interface
