instance,counter_name,timestamp,response_time,response_time_max,response_time_min,requests,cpu_utilization_latest,cpu_utilization_max,cpu_utilization_min,ram_utilization_latest,ram_utilization_max,ram_utilization_min,load,provider
processor,PROC.enquiry.Db.read,1970-01-01 00:02:00,0.011424440374358384,0.10066101900000037,5.261299999403946e-05,975,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:02:30,0.011485899148610378,0.08486449000000107,3.299100001186161e-05,1043,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:03:00,0.011101104340931766,0.067285652999999,2.7116999973486603e-05,1009,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:03:30,0.011343777267453347,0.08437051500001758,3.722599998923215e-05,1017,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:04:00,0.011200519945833095,0.07435334999996712,6.997799999908239e-05,960,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:04:30,0.010670144903665232,0.08508787699997811,2.709500000719345e-05,955,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:05:00,0.010618433236548618,0.06539607199999864,3.3311999970919715e-05,985,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:05:30,0.01131099139611621,0.07427924699999268,2.810600000202612e-05,1030,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:00:00,0.041068529549999976,0.041275695999999584,0.041024711000000165,80,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:00:30,0.041078573854166245,0.04135443499999525,0.04102412900000019,96,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:01:00,0.04107385729333392,0.041473874000004685,0.04102361199998938,75,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:01:30,0.04107803079611554,0.0414978700000006,0.04102747900000736,103,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:02:00,0.041062821757894524,0.04129198799999756,0.04102695800000333,95,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:02:30,0.041066479055555445,0.0414123549999772,0.0410259470000085,90,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:03:00,0.04106369348648715,0.041523226999999004,0.04102837499999623,74,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:03:30,0.041060520133334236,0.04144687800001634,0.041033590999973064,105,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:04:00,0.041064822473683045,0.041407612000000434,0.04102420699999243,76,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:04:30,0.04105718790322349,0.04129198800001177,0.041033590999973064,93,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:05:00,0.041069683627449206,0.0414855809999608,0.04102691500003175,102,,,,,,,40,processor
processor,PROC.recompose.Db.write,1970-01-01 00:05:30,0.04106255359524117,0.04128089099998533,0.0410288119999791,84,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:00:00,0.010783413664739899,0.0606142950000006,8.392500000020675e-05,346,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:00:30,0.011121195718563138,0.09412404600000457,5.1175999999486514e-05,334,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:01:00,0.011412356518324193,0.08756562099999599,0.00011411900000268815,382,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:01:30,0.010825921685083268,0.062038255999993915,0.00011317499999563552,362,,,,,,,40,processor
processor,PROC.resourcesRead.DB.read,1970-01-01 00:02:00,0.011806738440000205,0.09955143499999508,0.00011471199999846247,325,,,,,,,40,processor
